State, County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad,Pop 2000,Total per capita,Commercial per capita,Industrial per capita,Residential per capita,Electricity Prod per capita,Onroad per capita,Cement per capita,Aircraft per capita,Unknown per capita,Nonroad per capita,Transport per capita
AZ,Yavapai,4025,0.768230621,0.015746568,0.01838461,0.039672663,0.001474082,0.36321237,0.137788548,0.046802911,0.117647761,0.027501107,167517,4.585986028,0.093999823,0.10974773,0.236827682,0.008799594,2.168212004,0.822534718,0.279392007,0.702303417,0.164169054,3.314076482
AZ,Yuma,4027,0.4780137,0.013638087,0.011047657,0.015857788,0.051315939,0.236528993,0,0.035087385,0.088198626,0.026339225,160026,2.987100223,0.085224195,0.069036638,0.099095074,0.320672511,1.478066023,0,0.219260527,0.551151848,0.164593407,2.413071805
AR,Arkansas,5001,0.126096356,0.0033309,0.035548064,0.005979691,0,0.032764785,0,0.009301337,0.023380629,0.015790951,20749,6.077225705,0.160533029,1.713242254,0.288191764,0,1.579101889,0,0.448278817,1.126831602,0.761046349,3.915258657
AR,Ashley,5003,0.151481968,0.002123263,0.098455658,0.006382249,0,0.034659714,0,0.000466085,0.001171594,0.008223405,24209,6.257258387,0.08770554,4.066903141,0.263631251,0,1.431687142,0,0.019252556,0.048394976,0.339683782,1.839018455
AR,Baxter,5005,0.114066291,0.008417332,0.025349548,0.014025048,0,0.043171106,0,0.004049797,0.010179912,0.008873549,38386,2.971559719,0.219281295,0.660385255,0.365368823,0,1.124657594,0,0.105501928,0.26519855,0.231166274,1.726524345
AR,Benton,5007,1.490176268,0.048445886,0.119225772,0.058917302,0.963270943,0.193166634,0,0.022329245,0.056128677,0.028691809,153406,9.713937315,0.315801771,0.77719106,0.38406126,6.279225993,1.259185648,0,0.145556532,0.365883195,0.187031856,1.957657232
AR,Boone,5009,0.103961456,0.009877535,0.022491845,0.011704377,0,0.049722896,0,0.001486561,0.003736749,0.004941494,33948,3.062373519,0.290960732,0.662538142,0.344773681,0,1.464678203,0,0.043789369,0.110072721,0.145560671,1.764100964
AR,Bradley,5011,0.032685352,0.001672061,0.005883686,0.0032292,0,0.017267667,0,0.000472894,0.00118871,0.002971134,12600,2.594075567,0.132703219,0.466959194,0.256285706,0,1.3704498,0,0.037531299,0.094342053,0.235804297,1.738127448
AR,Calhoun,5013,0.027675498,0.000377887,0.006556599,0.001737974,0,0.017607209,0,0,0,0.001395829,5744,4.818157735,0.06578808,1.141469252,0.302572095,0,3.065321939,0,0,0,0.243006369,3.308328308
AR,Carroll,5015,0.09517368,0.004450672,0.031347791,0.008985819,0,0.036268845,0,0.002648584,0.006657704,0.004814264,25357,3.753349367,0.175520441,1.236257896,0.354372329,0,1.430328711,0,0.10445178,0.262558839,0.189859371,1.987198701
AR,Chicot,5017,0.073263464,0.001413007,0.008117227,0.003595113,0,0.026949667,0,0.006656158,0.016731482,0.00980081,14117,5.189733211,0.100092552,0.574996589,0.254665503,0,1.909022266,0,0.47149947,1.185200991,0.694255841,4.259978567
AR,Clark,5019,0.137571396,0.003447432,0.045266114,0.005961808,0,0.063293668,0,0.00416651,0.010473298,0.004962566,23546,5.842665246,0.146412639,1.922454497,0.253198341,0,2.688085788,0,0.176951939,0.444801574,0.210760466,3.520599768
AR,Clay,5021,0.082847144,0.001925523,0.020866661,0.007979284,0,0.023265255,0,0.005175243,0.013008933,0.010626244,17609,4.704818241,0.109348778,1.18499979,0.453136703,0,1.321213894,0,0.29389763,0.738766169,0.603455276,2.957332969
AR,Cleburne,5023,0.068960798,0.003206414,0.014956903,0.008080942,0,0.029359643,0,0.002165476,0.005443321,0.005748099,24046,2.867869831,0.133345026,0.622012102,0.33606181,0,1.220978253,0,0.090055541,0.226371154,0.239045945,1.776450893
AR,Cleveland,5025,0.022247024,0.000293449,0.000947299,0.002050233,0,0.017502063,0,0,0,0.001453979,8571,2.595615868,0.034237411,0.1105238,0.239205771,0,2.042009493,0,0,0,0.169639392,2.211648885
AR,Columbia,5027,0.086967817,0.00319793,0.027711486,0.006786364,0.001464043,0.039102153,0,0.001174122,0.002951373,0.004580345,25603,3.396782309,0.124904506,1.082353101,0.265061285,0.057182487,1.527248896,0,0.045858767,0.115274507,0.17889876,1.86728093
AR,Conway,5029,0.234536021,0.002857586,0.155547659,0.004954412,0,0.061950032,0,0.001188784,0.002988225,0.005049325,20336,11.53304589,0.140518572,7.64888173,0.243627634,0,3.046323352,0,0.058457132,0.146942594,0.248294872,3.50001795
AR,Craighead,5031,0.263238458,0.020911722,0.070084377,0.028202077,0.000350469,0.10921277,0,0.004398805,0.011057208,0.01902103,82148,3.20444147,0.254561552,0.853147699,0.343308137,0.004266316,1.329463523,0,0.053547313,0.134601057,0.231545872,1.749157765
AR,Crawford,5033,0.167231082,0.007952411,0.038171389,0.014730202,0,0.099917766,0,0,0,0.006459314,53247,3.140666739,0.14934947,0.716873979,0.276639101,0,1.876495692,0,0,0,0.121308498,1.99780419
AR,Crittenden,5035,0.191065414,0.00817345,0.016460415,0.01391727,0.006165212,0.121602927,0,0.00275568,0.006926913,0.015063548,50866,3.756250031,0.160685911,0.323603488,0.273606528,0.121204975,2.390652436,0,0.054175289,0.136179622,0.296141783,2.877149129
AR,Cross,5037,0.061215283,0.002504335,0.01090698,0.005735722,0,0.026997976,0,0.001218637,0.003063268,0.010788365,19526,3.135065203,0.128256415,0.558587545,0.293747907,0,1.382668041,0,0.062410981,0.1568815,0.552512813,2.154473335
AR,Dallas,5039,0.029786689,0.001190874,0.00740458,0.002303809,0,0.016632629,0,7.51502E-05,0.000188903,0.001990745,9210,3.234168229,0.12930233,0.803971718,0.250142081,0,1.805931453,0,0.008159628,0.020510668,0.216150352,2.050752101
AR,Desha,5041,0.115087738,0.00179429,0.063206642,0.004050835,0,0.023103692,0,0.003197207,0.008036773,0.011698298,15341,7.501971049,0.116960401,4.120112236,0.264052895,0,1.506009548,0,0.208409319,0.523875459,0.762551191,3.000845518
AR,Drew,5043,0.066135571,0.003736569,0.019554846,0.005291542,0,0.030780252,0,0.000563767,0.001417137,0.004791457,18723,3.532317003,0.199571079,1.044429102,0.282622549,0,1.643980792,0,0.030110956,0.075689644,0.25591288,2.005694273
AR,Faulkner,5045,0.2508779,0.017566681,0.058615647,0.020062308,0,0.133540005,0,0.001795484,0.004513283,0.014784493,86014,2.916710069,0.20423048,0.681466349,0.233244678,0,1.552538012,0,0.020874322,0.052471495,0.171884733,1.797768562
AR,Franklin,5047,0.097257872,0.001591377,0.036186037,0.004908255,0.005754258,0.043269906,0,0.000549355,0.00138091,0.003617774,17771,5.472841803,0.089549122,2.036240905,0.276194615,0.323800442,2.434860509,0,0.03091303,0.077705798,0.203577382,2.747056719
AR,Fulton,5049,0.028852089,0.000965245,0.002720227,0.003486802,0,0.019680023,0,0,0,0.001999792,11642,2.478275998,0.082910553,0.233656329,0.299502005,0,1.6904332,0,0,0,0.171773912,1.862207112
AR,Garland,5051,0.217671886,0.020685167,0.0370954,0.025354346,0,0.1088528,0,0.003916158,0.009843988,0.011924027,88068,2.47163426,0.234877215,0.421213159,0.287895109,0,1.236008534,0,0.044467438,0.111777123,0.135395683,1.527648778
AR,Grant,5053,0.049601412,0.001002918,0.011715227,0.004395686,0,0.026544151,0,0.000905729,0.002276716,0.002760986,16464,3.012719396,0.060915831,0.711566251,0.266987715,0,1.612254069,0,0.055012667,0.138284474,0.167698389,1.973249599
AR,Greene,5055,0.1378215,0.006080277,0.052047983,0.009692437,0,0.045129824,0,0.00383082,0.009629473,0.011410686,37331,3.691878065,0.162874745,1.394229547,0.25963508,0,1.208910139,0,0.102617655,0.257948421,0.305662478,1.875138693
AR,Hempstead,5057,0.125627587,0.002943573,0.03815747,0.007010127,0.001888912,0.058965374,0,0.003311056,0.008322951,0.005028123,23587,5.326136729,0.124796405,1.617733085,0.297203014,0.080082754,2.499909884,0,0.140376304,0.352861807,0.213173476,3.206321471
AR,Hot Spring,5059,0.475099383,0.002659821,0.071193224,0.00816034,0.307244509,0.077477795,0,0.001111279,0.002793405,0.00445901,30353,15.65246871,0.087629593,2.345508648,0.26884789,10.12237699,2.552558052,0,0.036611848,0.092030611,0.146905083,2.828105594
AR,Howard,5061,0.077513036,0.001638802,0.042848419,0.004017705,0,0.021697835,0,0.000877187,0.002204969,0.004228119,14300,5.420492037,0.114601532,2.996392954,0.280958381,0,1.517331134,0,0.06134174,0.15419361,0.295672686,2.02853917
AR,Independence,5063,3.241199412,0.007752079,0.106605281,0.011713056,3.030359762,0.04937501,0,0.008235483,0.020701411,0.006457331,34233,94.6805542,0.226450465,3.114108626,0.342156854,88.52159501,1.442322038,0,0.240571465,0.60472091,0.188628826,2.476243239
AR,Izard,5065,0.034694945,0.001305184,0.003328584,0.003836573,0,0.014056911,0,0.002984637,0.007502437,0.001680618,13249,2.618684015,0.098511897,0.251232882,0.289574499,0,1.060978996,0,0.225272643,0.566264395,0.126848703,1.979364737
AR,Jackson,5067,0.080512707,0.003419057,0.007876304,0.006571967,0,0.033139577,0,0.005548538,0.013947277,0.010009987,18418,4.371414201,0.1856367,0.427641676,0.356823043,0,1.7993038,0,0.301256265,0.757263375,0.543489341,3.401312782
AR,Jefferson,5069,5.011444571,0.012868384,2.067541774,0.020476114,2.756225733,0.124009436,0,0.004365872,0.010974425,0.014982832,84278,59.46325934,0.152689721,24.53240198,0.242959187,32.70397652,1.471433068,0,0.05180322,0.130216957,0.177778686,1.83123193
AR,Johnson,5071,0.166353388,0.003785044,0.098739084,0.005208782,0,0.053772376,0,0.000257658,0.00064767,0.003942776,22781,7.302286487,0.166149142,4.334273454,0.228645903,0,2.360404534,0,0.011310203,0.028430251,0.173073,2.573217987
AR,Lafayette,5073,0.046311025,0.000555158,0.004637602,0.002363005,0.016630024,0.018653339,0,0,0,0.003471897,8559,5.410798611,0.064862499,0.541839222,0.276084272,1.942986792,2.179383013,0,0,0,0.405642815,2.585025827
AR,Lawrence,5075,0.075140853,0.002339832,0.012671217,0.007575188,0,0.037503658,0,0.001898387,0.004771951,0.00838062,17774,4.227571317,0.131643528,0.712907453,0.426194893,0,2.110029128,0,0.10680695,0.268479292,0.471510074,2.956825443
AR,Lee,5077,0.041403944,0.000793341,0.001660141,0.003470513,0,0.016808054,0,0.002589146,0.006508299,0.00957445,12580,3.291251497,0.063063682,0.131966654,0.275875468,0,1.336093355,0,0.205814453,0.517352845,0.76108504,2.820345693
AR,Lincoln,5079,0.034836535,0.000637262,0.006650949,0.002740087,0,0.018567733,0,0,0,0.006240505,14492,2.403845925,0.043973351,0.458939353,0.189075826,0,1.28124019,0,0,0,0.430617205,1.711857395
AR,Little River,5081,0.800502232,0.000832492,0.636738124,0.002869108,0,0.026140239,0.128415293,0,0,0.005506976,13628,58.73952393,0.061086869,46.72278573,0.210530382,0,1.918127336,9.422900849,0,0,0.404092767,2.322220104
AR,Logan,5083,0.079506805,0.001906122,0.039566592,0.005751071,0.000583653,0.026987484,0,0,0,0.004711884,22486,3.535835866,0.084769286,1.759610073,0.255762289,0.025956277,1.200190509,0,0,0,0.209547432,1.40973794
AR,Lonoke,5085,0.17396533,0.005091097,0.018223312,0.010963463,0,0.107075152,0,0.005178292,0.013016589,0.014417425,52828,3.293051595,0.096371188,0.344955559,0.207531293,0,2.026863625,0,0.098021724,0.246395637,0.272912569,2.644193555
AR,Madison,5087,0.038381016,0.001020927,0.007856502,0.004633112,0,0.022192111,0,0,0,0.002678363,14243,2.694728342,0.071679223,0.551604452,0.325290464,0,1.558106521,0,0,0,0.188047682,1.746154203
AR,Marion,5089,0.055780078,0.001375267,0.017407715,0.004791499,0,0.020194021,0,0.002264446,0.005692103,0.004055027,16140,3.456014726,0.085208617,1.078544891,0.296871092,0,1.251178507,0,0.140300221,0.352670577,0.251240821,1.995390127
AR,Miller,5091,0.157021346,0.004594335,0.041030995,0.008165044,0,0.073706611,0,0.006206864,0.015602098,0.007715399,40443,3.882534583,0.113600241,1.014538865,0.201890164,0,1.822481304,0,0.153471896,0.385779949,0.190772163,2.552505313
AR,Mississippi,5093,0.318601235,0.00892546,0.106667212,0.019473371,0,0.103396554,0,0.017132387,0.043065414,0.019940836,51979,6.129422167,0.171712815,2.052121273,0.374639209,0,1.989198594,0,0.329602099,0.828515627,0.383632549,3.530948869
AR,Monroe,5095,0.086358199,0.001554806,0.001807691,0.003383339,0,0.041230912,0,0.008517889,0.021411287,0.008452275,10254,8.421903547,0.151629242,0.176291279,0.329953043,0,4.020958815,0,0.830689407,2.088091195,0.824290566,7.764029982
AR,Montgomery,5097,0.027316604,0.000570542,0.002259613,0.002668452,0,0.016287967,0,0.00042943,0.001079452,0.004021148,9245,2.954743541,0.061713556,0.244414653,0.288637339,0,1.761813609,0,0.046449924,0.116760648,0.434953812,2.359977993
AR,Nevada,5099,0.044779869,0.000696018,0.006613663,0.002656684,0,0.032184327,0,0,0,0.002629176,9955,4.49822891,0.069916467,0.664355865,0.266869355,0,3.232981119,0,0,0,0.264106104,3.497087223
AR,Newton,5101,0.01734606,0.000659957,0.000947299,0.00254752,0,0.011190516,0,0,0,0.002000767,8608,2.015109234,0.076667923,0.110048733,0.295948011,0,1.300013471,0,0,0,0.232431097,1.532444568
AR,Ouachita,5103,0.106272558,0.003699559,0.015999802,0.008976722,0.031160362,0.038118012,0,0.001388837,0.003491099,0.003438166,28790,3.691301065,0.128501542,0.55574163,0.311799992,1.08233281,1.324001796,0,0.04824025,0.12126083,0.119422216,1.612925091
AR,Perry,5105,0.018841252,0.00047171,0.000234652,0.002126381,0,0.013949176,0,0,0,0.002059333,10209,1.845553104,0.046205289,0.022984834,0.20828493,0,1.366360641,0,0,0,0.20171741,1.568078051
AR,Phillips,5107,0.123077236,0.003746756,0.008473873,0.009629285,0.04356644,0.030499946,0,0.004045534,0.010169203,0.012946197,26445,4.654083406,0.141681073,0.320433861,0.364124982,1.647435813,1.153335082,0,0.152979182,0.384541616,0.489551797,2.180407676
AR,Pike,5109,0.028659307,0.001196183,0.005136275,0.003392683,0,0.01659084,0,0,0,0.002343326,11303,2.535548714,0.105828788,0.45441699,0.300157769,0,1.467826217,0,0,0,0.207318951,1.675145168
AR,Poinsett,5111,0.101738154,0.002182495,0.016582087,0.008783387,0,0.051258027,0,0.002573173,0.006468146,0.01389084,25614,3.971974478,0.085207104,0.647383717,0.34291352,0,2.001172274,0,0.100459619,0.252523867,0.542314376,2.896470136
AR,Polk,5113,0.066036183,0.00311947,0.012340966,0.00551965,0,0.027891485,0,0.003777184,0.009494652,0.003892777,20229,3.264431392,0.154207812,0.610063071,0.272858272,0,1.378787115,0,0.186721219,0.469358426,0.192435475,2.227302236
AR,Pope,5115,0.185603488,0.012787508,0.042750837,0.013118947,0,0.089121336,0,0.005827655,0.014648887,0.00734832,54469,3.40750681,0.234766704,0.784865462,0.240851613,0,1.636184545,0,0.106990299,0.268939895,0.134908292,2.147023031
AR,Prairie,5117,0.095075233,0.000715391,0.001998889,0.002589954,0,0.047623044,0,0.009281021,0.02332956,0.009537375,9539,9.96700214,0.074996463,0.209549097,0.271512073,0,4.992456622,0,0.972955354,2.445702903,0.999829628,9.410944507
AR,Pulaski,5119,1.297450058,0.151546025,0.163388542,0.120287836,0.049389799,0.623272294,0,0.037061481,0.093160878,0.059343203,361474,3.58933162,0.419244608,0.452006346,0.332770369,0.136634443,1.724252072,0,0.102528761,0.257724976,0.164170044,2.248675854
AR,Randolph,5121,0.062225866,0.002711778,0.023694616,0.007286082,0.000177507,0.022294366,0,0.000365015,0.000917533,0.004778969,18195,3.419943155,0.149039725,1.302259731,0.400444191,0.00975581,1.225301803,0,0.020061287,0.050427732,0.262652876,1.558443699
AR,St. Francis,5123,0.166831848,0.003537535,0.051380134,0.007500302,0.008898269,0.079340809,0,0.001610361,0.004047941,0.010516496,29329,5.688289668,0.120615593,1.751854273,0.255729902,0.303394898,2.705199951,0,0.054906775,0.138018387,0.358569889,3.256695002
AR,Saline,5125,0.145717518,0.009879307,0.0263524,0.022778036,0,0.065497289,0,0.003370409,0.008472145,0.009367933,83529,1.744514099,0.118273975,0.315488032,0.272696143,0,0.784126336,0,0.040350161,0.101427585,0.112151867,1.038055949
AR,Scott,5127,0.037622897,0.000852953,0.012453947,0.002374347,0,0.018795177,0,0.000273421,0.000687295,0.002185756,10996,3.421507557,0.077569426,1.132588809,0.215928288,0,1.70927404,0,0.024865485,0.06250413,0.198777378,1.995421034
AR,Searcy,5129,0.045523462,0.000962464,0.001442676,0.002470287,0,0.038215738,0,8.58859E-05,0.000215891,0.002130518,8261,5.510647819,0.116507017,0.174637004,0.299030008,0,4.626042656,0,0.010396551,0.0261338,0.257900783,4.920473791
AR,Sebastian,5131,0.473893107,0.040176204,0.207686352,0.036778546,0.000910204,0.130782863,0,0.010689341,0.026869631,0.019999966,115071,4.11826704,0.34914274,1.804853974,0.319616117,0.007909937,1.136540593,0,0.092893437,0.233504799,0.173805442,1.636744272
AR,Sevier,5133,0.059147415,0.001859834,0.02084928,0.002873295,0,0.023712708,0,0.001679122,0.004220786,0.00395239,15757,3.753723108,0.11803227,1.32317571,0.182350367,0,1.504899927,0,0.106563542,0.267867374,0.250833919,2.130164761
AR,Sharp,5135,0.110374549,0.002347645,0.003380729,0.005686028,0,0.094497253,0,0.000486774,0.001223592,0.002752528,17119,6.447488115,0.137136789,0.197484046,0.332147197,0,5.520021799,0,0.02843471,0.071475678,0.160787896,5.780720083
AR,Stone,5137,0.029708015,0.001223369,0.006683241,0.003946822,0,0.015484326,0,0,0,0.002370256,11499,2.58353029,0.106389204,0.581201963,0.343231746,0,1.346580198,0,0,0,0.206127178,1.552707376
AR,Union,5139,0.533550172,0.007152389,0.425429487,0.012640988,0.000157457,0.069648364,0,0.002969848,0.007465263,0.008086375,45629,11.69322519,0.156750948,9.323664487,0.277038467,0.003450815,1.52640567,0,0.065086863,0.163607849,0.177220086,1.932320469
AR,Van Buren,5141,0.0471036,0.001779601,0.006196555,0.004570142,0,0.028222123,0,0.000959407,0.002411647,0.002964124,16192,2.909066182,0.109906171,0.382692404,0.282246905,0,1.74296711,0,0.059251929,0.148940656,0.183061007,2.134220702
AR,Washington,5143,0.525006177,0.049782664,0.151253738,0.061179629,0,0.199050534,0,0.009362567,0.023534539,0.030842506,157715,3.328828439,0.315649522,0.959032037,0.387912556,0,1.262090063,0,0.059363835,0.149221946,0.195558479,1.666234323
AR,White,5145,0.260983351,0.026390207,0.085766628,0.017035369,1.12278E-05,0.106222702,0,0.003796921,0.00954426,0.012216037,67165,3.885704625,0.392916057,1.276954182,0.25363461,0.000167168,1.581518677,0,0.056531238,0.142101694,0.181881,1.962032609
AR,Woodruff,5147,0.054130681,0.000937117,0.00338942,0.002776596,0.020561037,0.013925908,0,0.001127253,0.002833558,0.008579794,8741,6.192733235,0.10720932,0.387761149,0.317652015,2.352252224,1.593170983,0,0.128961511,0.324168582,0.98155745,3.027858526
AR,Yell,5149,0.06675313,0.002088805,0.026072463,0.004741969,0,0.029108483,0,0,0,0.00474141,21139,3.15781872,0.098812878,1.233382048,0.224323222,0,1.377003762,0,0,0,0.224296811,1.601300573
CA,Alameda,6001,3.024296057,0.186096656,0.203591132,0.455675347,0.000759166,1.638136729,0,0.103636736,0.260510084,0.175890205,1443741,2.094763574,0.12889892,0.141016382,0.315621256,0.000525833,1.134647232,0,0.071783468,0.18044101,0.121829473,1.508701183
CA,Alpine,6003,0.0086112,0.000590109,0,0.000592892,0,0.002339641,0,0,0,0.005088558,1208,7.128476722,0.488500785,0,0.49080476,0,1.936788925,0,0,0,4.212382251,6.149171176
CA,Amador,6005,0.126458786,0.004915482,0.037412663,0.004672914,9.24361E-08,0.064834013,0,0.002712737,0.00681896,0.005091923,35100,3.602814424,0.140042234,1.06588783,0.133131462,2.63351E-06,1.847122891,0,0.077285962,0.194272374,0.145069037,2.263750264
CA,Butte,6007,0.387642947,0.02444496,0.011210212,0.048242886,0.000794546,0.233938447,0,0.011600221,0.029159294,0.028252382,203171,1.907963969,0.12031717,0.055176239,0.237449666,0.003910728,1.151436213,0,0.05709585,0.143520945,0.139057159,1.491110167
CA,Calaveras,6009,0.094802444,0.000234624,0.001714234,0.006057718,0,0.067642248,0,0.002683935,0.006746567,0.009723119,40554,2.337684184,0.005785463,0.042270403,0.149374123,0,1.667955023,0,0.06618175,0.166360096,0.239757326,2.140254195
CA,Colusa,6011,0.116279457,0.038912157,0.016200477,0.004038347,2.84439E-05,0.035208242,0,0.003020408,0.007592353,0.011279029,18804,6.183761809,2.06935528,0.861544192,0.214760018,0.001512651,1.872380469,0,0.160625832,0.403762656,0.599820711,3.036589668
CA,Contra Costa,6013,5.442584218,0.151259013,1.599123722,0.328604036,2.027993215,1.15464802,0,0.018501904,0.046507953,0.115946354,948816,5.736185117,0.1594187,1.685388655,0.346330623,2.137393568,1.216935654,0,0.019499992,0.049016831,0.122201095,1.407653572
